Accession,MM mean abundances (Scaled),MM mean abundances (Scaled-Normalized),MM + Nitrogen mean abundances (Scaled),MM + Nitrogen mean abundances (Scaled-Normalized),MM mean abundances (Raw),MM mean abundances (Raw-Normalized),MM + Nitrogen mean abundances (Raw),MM + Nitrogen mean abundances (Raw-Normalized)
AO090138000055,21.7,0.06472287587758548,79.13333333333334,0.06472287587758548,202178.76302083334,1.819686265373982e-05,902173.3020833334,0.0002071568940567298
AO090005001209,11.45,0.27325545345141505,372.23333333333335,0.27325545345141505,21233.71142578125,1.5356783960375197e-06,890032.84375,0.00017947376185007625
AO090011000598,235.9,0.08257047417933927,94.63333333333333,0.08257047417933927,881822.76953125,8.31496442489725e-05,426958.6490885417,0.00011025239342215167
AO090023000414,0.0,0.42072778865058513,475.3,0.42072778865058513,0.0,0.0,4682110.03125,0.0012146845120043104
AO090009000036,32.9,0.0253416340137685,34.36666666666667,0.0253416340137685,177425.009765625,1.608919077891327e-05,219881.24934895834,5.6184647414036257e-05
AO090003000555,0.0,0.16339378514277145,215.13333333333333,0.16339378514277145,0.0,0.0,413932.5052083333,8.495661634084992e-05
AO090023000371,14.866666666666667,0.04436638783763696,51.6,0.04436638783763696,1994107.2421875,0.00018800060790885047,8477313.4375,0.002228081579013578
AO090026000055,0.0,0.41124428286281406,499.5333333333333,0.41124428286281406,0.0,0.0,4448534.921875,0.001094259047862252
AO090003000297,19.0,0.18746820765414454,241.83333333333334,0.18746820765414454,78023.671875,6.978661696184841e-06,1281136.3229166667,0.0002985198120043482
AO090701000440,28.9,0.351043130693283,453.7333333333333,0.351043130693283,43328.006103515625,3.473146838916051e-06,736870.4947916666,0.00019386685375742145
AO090001000304,0.0,0.3677372869986237,468.8666666666666,0.3677372869986237,0.0,0.0,1601157.2526041667,0.0003678454135134994
AO090023000123,62.449999999999996,0.02340229653796677,28.099999999999998,0.02340229653796677,137343.4736328125,1.3310782398081549e-05,80599.62239583333,1.8027372627674033e-05
AO090001000546,23.133333333333336,0.36999100073707386,429.26666666666665,0.36999100073707386,102237.75553385432,9.462341009826207e-06,2405296.7369791665,0.0006134440154235457
AO090103000384,53.833333333333336,0.013054434684782035,15.666666666666666,0.013054434684782035,3495748.5,0.0003297465313374338,1266049.9583333333,0.00031601207801192137
AO090009000201,0.0,0.40036831707718284,494.0333333333333,0.40036831707718284,0.0,0.0,438552.9322916667,9.501672692263869e-05
AO090001000584,0.0,0.27119319029432426,326.1333333333334,0.27119319029432426,0.0,0.0,685275.3958333334,0.00016345507528349522
AO090001000135,18.366666666666667,0.0,0.0,0.0,124727.407389323,1.1382884580103592e-05,0.0,0.0
AO090003001132,4.9,0.3125562114990125,344.5666666666666,0.3125562114990125,45503.82421875,3.839509374803551e-06,3748128.25,0.001079843044644672
AO090005001117,29.7,0.22738556556498513,303.4666666666667,0.22738556556498513,122922.11653645833,1.1368488769250066e-05,1708772.3958333333,0.0003551429957562126
AO090009000377,15.600000000000001,0.21038966284075453,239.16666666666666,0.21038966284075453,239182.63020833334,2.1674695445530664e-05,4233369.125,0.001152341430097614
AO090003001082,38.96666666666667,0.27120562224265127,322.1666666666667,0.27120562224265127,312494.2470703127,2.9575765603387535e-05,3275630.9895833335,0.0008172176789942046
AO090003001448,61.56666666666666,0.06832869521300612,76.0,0.06832869521300612,296516.7083333333,2.7880326722047905e-05,452272.8072916667,0.00011840674027909646
AO090103000012,3.5,0.35803411223888904,416.36666666666673,0.35803411223888904,15617.66015625,8.964695841899989e-07,2076059.40625,0.0005155686451006868
AO090020000349,0.0,0.37409767956060097,413.3666666666666,0.37409767956060097,0.0,0.0,1312468.6328125,0.0003533531372916917
AO090701000206,19.7,0.07656441083425253,89.39999999999999,0.07656441083425253,76682.49804687516,6.85496836475272e-06,444758.4609375,0.0001022236508349967
AO090026000494,0.0,0.0919414321909588,138.0,0.0919414321909588,0.0,0.0,648713.96875,0.00013869988902014872
AO090011000343,22.333333333333332,0.2526330938685211,291.73333333333335,0.2526330938685211,2829220.1744791665,0.0002778242437999478,48230328.666666664,0.01248310837789332
AO090020000341,8.55,0.12006338431286756,147.29999999999998,0.12006338431286756,40026.076171875,3.3908703496679985e-06,867934.0729166666,0.00020955804424846336
AO090003000376,5.6,0.10220252580851948,134.86666666666667,0.10220252580851948,29570.51513671875,2.292908134888898e-06,898529.0442708334,0.00018947529236380635
AO090003000825,41.23333333333334,0.0026465671499576473,3.533333333333333,0.0026465671499576473,227968.5625,2.1399828281839186e-05,25317.468098958332,2.8453700594921687e-06
AO090701001094,11.0,0.23763774659662387,308.5333333333333,0.23763774659662387,148349.45703125,1.311880559658523e-05,5145257.708333333,0.001116505918490303
AO090003001055,2.1,0.2439927000392458,309.43333333333334,0.2439927000392458,13310.126953125,6.911523161728285e-07,2272745.2395833335,0.0005083111640005959
AO090003000467,0.0,0.3392654730694122,427.90000000000003,0.3392654730694122,0.0,0.0,1573975.8359375,0.00035746750233860847
AO090003000823,63.0,0.043500910427319885,47.93333333333334,0.043500910427319885,200474.892903646,1.8709164407609105e-05,191035.59375,4.605041566064661e-05
AO090701001099,0.0,0.42151367677955487,500.0,0.42151367677955487,0.0,0.0,253914.37369791666,5.505530494790122e-05
AO090026000372,0.0,0.40751173430039894,488.8666666666666,0.40751173430039894,0.0,0.0,2663102.3854166665,0.0006418883436899348
AO090011000630,0.0,0.29632220525468006,367.86666666666673,0.29632220525468006,0.0,0.0,980321.6979166666,0.0002203163043726073
AO090011000719,0.0,0.3484823383890485,408.93333333333334,0.3484823383890485,0.0,0.0,824369.0364583334,0.0001985086830888982
AO090005000042,0.0,0.027899176902621253,31.650000000000002,0.027899176902621253,0.0,0.0,162682.6875,4.761887975001316e-05
AO090038000602,0.0,0.33319703057148525,437.2,0.33319703057148525,0.0,0.0,970711.5833333334,0.00020737423562706232
AO090001000218,3.7999999999999994,0.27333079778704733,337.7,0.27333079778704733,16558.408203125,1.2372795801836116e-06,2038504.2552083333,0.00046742324231535535
AO090005000269,51.199999999999996,0.12523656594178043,140.70000000000002,0.12523656594178043,214149.203125,2.021021154234988e-05,764518.1432291666,0.0001878695662594106
AO090003000846,0.0,0.43102015010618855,500.0,0.43102015010618855,0.0,0.0,754132.6614583334,0.0001903871962867063
AO090005000459,11.666666666666666,0.21227180050422756,253.16666666666666,0.21227180050422756,52326.734375,4.515766203919888e-06,1395191.7708333333,0.0003394057246815327
AO090003000732,16.1,0.2118465576144515,245.96666666666667,0.2118465576144515,62321.171875,5.052005643179574e-06,1031920.1692708334,0.000266839374986449
AO090005001122,12.766666666666667,0.2832887705665827,319.09999999999997,0.2832887705665827,45987.73193359375,3.993982318170082e-06,1389984.0546875,0.00037156007931397065
AO090003000534,9.3,0.26045577456693036,314.73333333333335,0.26045577456693036,12463.5439453125,6.158259416364074e-07,482639.58203125,0.00011117832581922071
AO090038000558,0.0,0.4484079574945254,500.0,0.4484079574945254,0.0,0.0,650394.1901041666,0.0001662051837529149
AO090003000615,0.0,0.3977669203598755,497.90000000000003,0.3977669203598755,0.0,0.0,480551.1067708333,0.00010892736644559987
AO090026000603,82.43333333333334,0.10879037719917771,129.70000000000002,0.10879037719917771,850339.5416666666,8.086906968176738e-05,1782107.6822916667,0.00040038215424687327
AO090005001412,2.5,0.20173596874332309,251.9,0.20173596874332309,14128.564453125,7.639743892486282e-07,1638677.015625,0.00037130578040528304
AO090001000495,45.366666666666674,0.24515882019037213,305.6666666666667,0.24515882019037213,476531.5880533853,4.431540149805799e-05,4182365.0286458335,0.0009427946344926001
AO090001000221,0.0,0.2531163925266811,293.26666666666665,0.2531163925266811,0.0,0.0,3165011.1770833335,0.0008021760577401786
AO090206000047,71.76666666666667,0.16050644085277715,190.66666666666666,0.16050644085277715,280352.6861979167,2.6041992789667428e-05,920299.421875,0.00024570463288273284
AO090011000942,51.666666666666664,0.004066666666666666,6.1,0.004066666666666666,152293.79427083334,1.3968140848903996e-05,18670.435546875,1.6520859201896625e-06
AO090012000997,0.0,0.36593539968175737,487.4666666666667,0.36593539968175737,0.0,0.0,1467025.109375,0.00029718582043652617
AO090012000254,36.7,0.2723901386621739,331.1333333333334,0.2723901386621739,81606.3203125,7.87393749007043e-06,1041684.0625,0.00023898930019620546
AO090026000267,1.9500000000000002,0.3283872742983434,462.79999999999995,0.3283872742983434,8154.204345703125,3.17971349845325e-07,2619788.8489583335,0.0004957429222507438
AO090701000182,0.0,0.15457348048903483,185.6,0.15457348048903483,0.0,0.0,1464599.8138020833,0.00034360769655192124
AO090009000707,0.0,0.1882225388411034,234.29999999999998,0.1882225388411034,0.0,0.0,486392.0520833333,0.00010893006619388326
AO090005000135,11.45,0.3691881252417943,417.93333333333334,0.3691881252417943,30276.47265625,2.3993266945604695e-06,1313737.2760416667,0.0003490577353402775
AO090010000417,8.200000000000001,0.07337889877594905,77.39999999999999,0.07337889877594905,83825.38671875,7.478908101665975e-06,938655.67578125,0.0002622737376344961
AO090003000015,14.6,0.6831917141530539,731.8,0.6831917141530539,8959.4677734375,5.587569120233251e-07,551938.0234375,0.00016910248401107077
AO090005000428,0.0,0.4043464253945325,473.93333333333334,0.4043464253945325,0.0,0.0,1705617.5833333333,0.00044151547779405835
AO090113000195,5.066666666666667,0.1807684783278417,206.96666666666667,0.1807684783278417,29885.1884765625,2.2967454724108395e-06,1356028.4440104167,0.00035160793168499894
AO090103000283,11.45,0.28718476103071633,368.93333333333334,0.28718476103071633,10369.74462890625,5.551036799517986e-07,445892.7942708333,8.842725606481311e-05
AO090023000079,18.5,0.35589027540574514,397.8333333333333,0.35589027540574514,40124.66796875,3.58298510944467e-06,1185717.625,0.0002982687248078795
AO090102000566,0.0,0.37292582183752004,451.5,0.37292582183752004,0.0,0.0,980445.2239583334,0.0002316022824175782
AO090102000579,3.5500000000000003,0.019174399129663573,23.766666666666666,0.019174399129663573,147497.193359375,1.377177817742499e-05,1353087.3541666667,0.00032683689623775534
AO090012000505,0.0,0.32312384524315935,384.0,0.32312384524315935,0.0,0.0,400688.859375,9.627524436174194e-05
AO090011000951,0.0,0.3357504664843273,400.3,0.3357504664843273,0.0,0.0,1136641.5703125,0.00027720883128588646
AO090001000456,0.0,0.44359423875983167,475.6666666666667,0.44359423875983167,0.0,0.0,634219.0520833334,0.00017065079920281848
AO090011000588,10.033333333333333,0.16887598615050944,198.0,0.16887598615050944,44026.4765625,3.7042304484046488e-06,1073068.3229166667,0.0002593217392254712
AO090003001089,0.0,0.2937823143461465,335.1666666666667,0.2937823143461465,0.0,0.0,169649.48958333334,4.058634441466149e-05
AO090001000186,15.9,0.2142114930640263,254.36666666666667,0.2142114930640263,59980.392578125,5.334189990534512e-06,1222778.4635416667,0.0002937736041842991
AO090011000825,46.03333333333333,0.07211885759855567,83.03333333333335,0.07211885759855567,267827.2265625,2.5149767472736847e-05,602164.2890625,0.00015203521701115624
AO090003001160,7.300000000000001,0.3906694087601739,483.26666666666665,0.3906694087601739,17069.81396484375,1.1932950033322904e-06,1475443.8229166667,0.0003388903223567677
AO090701000175,20.0,0.29682440320498454,362.8666666666666,0.29682440320498454,32401.01708984375,2.760192755898163e-06,793543.5729166666,0.00018426607893700828
AO090003000629,12.266666666666666,0.23083617087852934,278.1333333333334,0.23083617087852934,35845.833333333336,2.943495096580039e-06,1008192.4635416666,0.00024379099315817175
AO090701000313,19.0,0.2798025203360448,419.75,0.2798025203360448,24966.521484375,1.7283027575382835e-06,705230.951171875,0.00012264433411635314
AO090003000829,0.0,0.35513574420243543,454.6666666666667,0.35513574420243543,0.0,0.0,523650.8450520833,0.00011060259345395557
AO090020000285,56.333333333333336,0.01578347421132755,19.7,0.01578347421132755,388929.2526041667,3.69409268797043e-05,176256.57942708334,4.080218355908189e-05
AO090138000019,64.7,0.0,0.0,0.0,293209.0755208333,2.795810409450032e-05,0.0,0.0
AO090020000482,43.56666666666667,0.04218878687068087,48.93333333333334,0.04218878687068087,456807.8151041667,4.30825952826725e-05,639922.75,0.00016481252939550968
AO090011000062,26.333333333333332,0.29521624573275923,358.26666666666665,0.29521624573275923,41805.591471354164,3.588420303567456e-06,745000.6328125,0.00017399471102062398
AO090003000921,0.0,0.3570225336967858,417.06666666666666,0.3570225336967858,0.0,0.0,991812.7083333334,0.00024114360076537875
AO090120000224,0.0,0.4162240704157822,470.76666666666665,0.4162240704157822,0.0,0.0,1145115.3125,0.00030545152515163495
AO090003000287,49.03333333333333,0.16060693411830765,198.0666666666667,0.16060693411830765,128503.998046875,1.1863928725011554e-05,679133.9270833334,0.00015584142998973475
AO090701001161,21.833333333333332,0.27372001314947464,315.56666666666666,0.27372001314947464,55940.98828125,4.961033840707724e-06,1034735.640625,0.0002612897555595929
AO090001000434,34.5,0.1347336099316828,167.53333333333333,0.1347336099316828,392168.66796875,3.6593452775089984e-05,2466681.2916666665,0.0005699976706095552
AO090003000618,26.6,0.4304822208438874,459.59999999999997,0.4304822208438874,25333.46484375,2.147667085364088e-06,571578.34375,0.00015858503557852639
AO090011000642,0.0,0.38304046056768665,500.0,0.38304046056768665,0.0,0.0,207533.7734375,4.2945034740303146e-05
AO090012000486,25.7,0.19728439347468552,296.0,0.19728439347468552,13439.0693359375,7.02625216209471e-07,182502.52734375,3.6354326854299036e-05
AO090011000596,4.949999999999999,0.0,0.0,0.0,16872.0087890625,1.1607535260801703e-06,0.0,0.0
AO090012000189,21.2,0.24994174804770497,300.43333333333334,0.24994174804770497,28407.337890625,2.494243685651887e-06,560151.28125,0.00013169895828941066
AO090026000192,8.0,0.2326168231286522,287.9666666666667,0.2326168231286522,12656.21337890625,7.651940641621718e-07,578855.9427083334,0.00013279923529952665
AO090701001190,22.900000000000002,0.014035026612537216,17.766666666666666,0.014035026612537216,186448.86588541666,1.7199724030917397e-05,187407.68098958334,3.937815927028878e-05
AO090003000186,0.0,0.421446871061335,483.6333333333334,0.421446871061335,0.0,0.0,1575199.6979166667,0.00040568803422345515
AO090138000042,40.63333333333333,0.014834582388762946,22.35,0.014834582388762946,316360.5651041667,2.9748732717131733e-05,232905.0078125,4.868939297843101e-05
AO090012000837,0.0,0.376836051532538,470.7,0.376836051532538,0.0,0.0,538704.9505208334,0.00011854540219090644
AO090005001464,29.899999999999995,0.08317867518444676,103.66666666666667,0.08317867518444676,75539.23177083333,6.79282108566538e-06,345405.4166666667,7.514062308387988e-05
AO090005001280,97.10000000000001,0.19473998994480857,246.83333333333334,0.19473998994480857,119571.775390625,1.1041885688272177e-05,397285.2473958333,8.816536085853486e-05
AO090003000509,15.1,0.1804372807463772,224.9,0.1804372807463772,63905.923177083336,5.7010968499686595e-06,1271559.6041666667,0.0002814549597307564
AO090003001244,55.06666666666667,0.16175567805290572,199.1,0.16175567805290572,186458.82617187515,1.6915928768727687e-05,835733.4192708334,0.0001918342028907279
AO090701001255,79.53333333333335,0.015735925216444895,17.2,0.015735925216444895,442294.7057291667,4.132539262590368e-05,126631.11783854167,2.4971612989513538e-05
AO090102000291,0.0,0.4322837202208945,500.0,0.4322837202208945,0.0,0.0,361939.921875,8.37542188629335e-05
AO090102000107,0.0,0.2624612346707034,293.46666666666664,0.2624612346707034,0.0,0.0,308624.5729166667,8.041508080453392e-05
AO090701001002,53.26666666666667,0.017634515713206206,26.55,0.017634515713206206,232371.18880208334,2.1626791659608767e-05,147059.6806640625,3.250079618103853e-05
AO090012000982,5.6,0.4099780759646993,486.59999999999997,0.4099780759646993,8728.732421875,5.363666706013497e-07,1063149.765625,0.0002537618748636984
AO090003000241,0.0,0.2765939481664918,356.2,0.2765939481664918,0.0,0.0,391370.8697916667,8.142863139903713e-05
AO090005000780,35.03333333333334,0.08514784950892397,103.53333333333335,0.08514784950892397,144386.95833333334,1.3415939670374292e-05,551267.09375,0.00012751846558937442
AO090010000463,0.0,0.2836182937126411,329.93333333333334,0.2836182937126411,0.0,0.0,955054.1484375,0.00024001826961133648
AO090103000331,10.2,0.2916232511093779,322.4,0.2916232511093779,22191.615234375,1.4814000609780778e-06,734918.3255208334,0.0002026024049506087
AO090005000918,44.06666666666666,0.12078944759858957,136.4,0.12078944759858957,238618.71875,2.2378149742798248e-05,916069.0625,0.0002424595553174669
AO090038000579,0.0,0.34310643188577644,398.23333333333335,0.34310643188577644,0.0,0.0,639825.0833333334,0.00015617208748941667
AO090038000243,0.0,0.22339099006755883,271.43333333333334,0.22339099006755883,0.0,0.0,339630.4296875,8.019184992964479e-05
AO090102000276,24.25,0.34046898063654885,432.1333333333334,0.34046898063654885,31735.8916015625,2.5782940898920256e-06,750975.9427083334,0.00016871835717718496
AO090701000510,34.13333333333333,0.04381155236946343,52.56666666666666,0.04381155236946343,106189.14908854167,9.590356445861239e-06,199078.9609375,4.964174978777465e-05
AO090011000715,22.866666666666664,0.09863485827413526,128.16666666666666,0.09863485827413526,163529.85026041666,1.44969292884004e-05,1143894.5260416667,0.00024234849581171526
AO090120000113,107.30000000000001,0.030429543534389755,37.5,0.030429543534389755,331753.5266927083,3.126047933328231e-05,151683.84895833334,3.12557705160199e-05
AO090001000661,0.0,0.34905855447392986,523.65,0.34905855447392986,0.0,0.0,708711.4375,0.00016466536029091866
AO090003000532,0.0,0.31525655323476437,366.8666666666666,0.31525655323476437,0.0,0.0,483918.0677083333,0.00012211680280701888
AO090012000979,18.400000000000002,0.2465913723989148,304.40000000000003,0.2465913723989148,33491.697916666664,2.745283680285177e-06,712166.40625,0.00016363484263677227
AO090026000107,20.766666666666666,0.006173290370682754,8.133333333333333,0.006173290370682754,133692.19270833334,1.228198316886739e-05,71861.47916666667,1.1973206644948424e-05
AO090012000783,0.0,0.40632334285733807,477.46666666666664,0.40632334285733807,0.0,0.0,428067.46875,0.00010655792978956453
AO090005000217,53.6,0.0641151956439154,67.85,0.0641151956439154,39358.859375,3.6017053248847268e-06,60948.716796875,1.483958101642173e-05
AO090009000289,0.0,0.30287268260740546,366.3333333333333,0.30287268260740546,0.0,0.0,1391882.0729166667,0.0003297563038922725
AO090012000592,20.4,0.3013871731696682,397.43333333333334,0.3013871731696682,28108.98046875,2.007909175618906e-06,650378.1666666666,0.00013721917591356345
AO090102000511,0.0,0.06167022269635952,92.6,0.06167022269635952,0.0,0.0,463421.296875,0.00011485281972796208
AO090011000606,0.0,0.37695875952577546,475.5,0.37695875952577546,0.0,0.0,349504.09375,7.513668459350472e-05
AO090701001021,0.0,0.2158671335514807,229.66666666666666,0.2158671335514807,0.0,0.0,532260.9440104166,0.00014816217448675363
AO090120000486,0.0,0.3910044142717779,472.5,0.3910044142717779,0.0,0.0,185400.1796875,4.087891350210951e-05
AO090026000598,0.0,0.41063756265152795,500.0,0.41063756265152795,0.0,0.0,428366.1041666667,9.988277556657176e-05
AO090023000205,0.0,0.34429167910047176,400.73333333333335,0.34429167910047176,0.0,0.0,1038133.15625,0.0002644399690484092
AO090038000224,0.0,0.3382317242912509,391.73333333333335,0.3382317242912509,0.0,0.0,521801.9947916667,0.00013037250729796873
AO090011000577,20.25,0.22898849009170155,277.3666666666666,0.22898849009170155,17265.8952636719,1.16805660256309e-06,289888.8619791667,6.288398605182842e-05
AO090003000803,25.433333333333334,0.21910105853968662,261.1333333333333,0.21910105853968662,47202.222005208336,4.010723726231174e-06,587174.9609375,0.0001459691624014482
AO090012000034,0.0,0.039043248249326416,45.53333333333333,0.039043248249326416,0.0,0.0,94240.861328125,1.8781632603491772e-05
AO090038000110,0.0,0.37669636113306004,444.0,0.37669636113306004,0.0,0.0,2336825.75,0.0005901287440887867
AO090010000018,314.9,0.24790770224214811,293.6666666666667,0.24790770224214811,999886.1875,9.671692398922536e-05,1295399.9166666667,0.0003172635056260948
AO090026000457,52.849999999999994,0.2126871310948242,253.1,0.2126871310948242,37418.36328125,3.023704094949092e-06,214271.98307291666,4.913773998392831e-05
AO090011000292,0.0,0.3473100941719511,420.93333333333334,0.3473100941719511,0.0,0.0,1164706.3333333333,0.00027524626994824446
AO090020000522,0.0,0.30775868068889284,363.8333333333333,0.30775868068889284,0.0,0.0,566393.7916666666,0.00014074099005948588
AO090005001204,0.0,0.37368787862619673,427.76666666666665,0.37368787862619673,0.0,0.0,460026.7552083333,0.00011466189805020945
AO090020000414,0.0,0.20992712561563254,248.33333333333334,0.20992712561563254,0.0,0.0,383432.8723958333,9.56635458328285e-05
AO090012000922,14.666666666666666,0.0,0.0,0.0,67574.23958333333,6.017634885976738e-06,0.0,0.0
AO090026000521,0.0,0.3084868702915448,371.7,0.3084868702915448,0.0,0.0,488160.2890625,0.00011951335900909435
AO090023000762,0.0,0.247267454502636,313.86666666666673,0.247267454502636,0.0,0.0,793811.9635416666,0.00017894183538867434
AO090026000258,35.56666666666666,0.11591963939973655,134.70000000000002,0.11591963939973655,242263.953125,2.2955177847022275e-05,1171475.9375,0.00029137134476186127
AO090020000698,23.799999999999997,0.24365473047197264,300.90000000000003,0.24365473047197264,150309.03125,1.3903382138586458e-05,2370313.1184895835,0.0006031460330843749
AO090102000152,62.800000000000004,0.13626936026046796,163.33333333333331,0.13626936026046796,153057.60026041666,1.4637106761653184e-05,530969.3489583334,0.0001272478744213605
AO090038000249,0.0,0.7259065341268837,750.0,0.7259065341268837,0.0,0.0,694929.75,0.00021176761917524416
AO090005000405,0.0,0.23561476601553336,282.03333333333336,0.23561476601553336,0.0,0.0,909858.5651041666,0.00022069476274113006
AO090003000058,0.0,0.4108552557042077,474.1333333333334,0.4108552557042077,0.0,0.0,640427.1875,0.00016471573376356113
AO090026000544,0.0,0.18881495569183962,227.9666666666667,0.18881495569183962,0.0,0.0,414793.5026041667,9.86437885643154e-05
AO090012000629,0.0,0.18989011469019434,231.76666666666665,0.18989011469019434,0.0,0.0,1009689.8229166666,0.00023928963322856835
AO090005000739,0.0,0.3783791868367192,396.3999999999999,0.3783791868367192,0.0,0.0,745160.0325520834,0.00018752345588176275
AO090003000393,0.0,0.18884175613868193,220.9333333333333,0.18884175613868193,0.0,0.0,564389.8802083334,0.0001400521048188557
AO090005000117,0.0,0.4087181724027731,468.1333333333334,0.4087181724027731,0.0,0.0,281677.1614583333,6.565399388062158e-05
AO090124000083,41.8,0.16661412406706685,206.5666666666667,0.16661412406706685,74899.32942708333,6.636355743001664e-06,470747.578125,0.00010571494405883909
AO090124000056,0.0,0.06231412863255958,66.2,0.06231412863255958,0.0,0.0,223805.703125,6.102403131684291e-05
AO090120000125,0.0,0.2930754557484397,355.56666666666666,0.2930754557484397,0.0,0.0,1174306.5572916667,0.0002814128670920745
AO090012000680,40.3,0.300154509077378,371.6666666666667,0.300154509077378,42105.8671875,3.253309474928875e-06,448200.1197916667,9.970131963451603e-05
AO090026000794,45.5,0.1638664746581747,211.46666666666667,0.1638664746581747,44821.82421875,4.154142172090166e-06,302175.7135416667,6.28723068725064e-05
AO090701000512,6.933333333333334,0.00323968737176438,3.8,0.00323968737176438,57494.91796875,4.963602677208669e-06,42461.4345703125,6.29779083066976e-06
AO090701000280,20.8,0.19285603944468635,253.9,0.19285603944468635,16713.900390625,1.3112363964782167e-06,293016.9869791667,6.348508897308491e-05
AO090103000011,0.0,0.27027734207426773,341.90000000000003,0.27027734207426773,0.0,0.0,329762.5104166667,6.861952851863482e-05
AO090701001149,0.0,0.3440135395121331,500.0,0.3440135395121331,0.0,0.0,209126.68424479166,3.799041926004163e-05
AO090010000622,72.86666666666666,0.05134263706751143,61.73333333333333,0.05134263706751143,168283.451171875,1.5353257944857595e-05,176900.19205729166,4.0505755028341646e-05
AO090038000295,2.9,0.33985336454326903,376.93333333333334,0.33985336454326903,6289.98095703125,2.997135799662256e-07,1072170.2916666667,0.0002923967632964975
AO090701000293,13.833333333333334,0.16174837432087782,177.0,0.16174837432087782,48720.542317708336,4.165678665987802e-06,751622.59375,0.00019891754051152587
AO090005001442,142.33333333333331,0.11327972639060076,137.63333333333333,0.11327972639060076,197115.43522135433,1.792115359687776e-05,237125.67838541666,5.175990532650319e-05
AO090009000655,0.0,0.21832840747457674,279.6333333333333,0.21832840747457674,0.0,0.0,443768.1588541667,9.576686562800564e-05
AO090001000070,134.6,0.0645940872458136,79.6,0.0645940872458136,2094775.3020833333,0.00019793059867474912,1602968.6875,0.0003779642461130221
AO090102000630,0.0,0.40258618034864796,456.0333333333333,0.40258618034864796,0.0,0.0,580044.3697916666,0.00014723264382726455
AO090701001298,0.0,0.3630269996215048,447.5,0.3630269996215048,0.0,0.0,257131.59505208334,5.486723330770183e-05
AO090038000540,215.6,0.06028023777869636,66.15,0.06028023777869636,751581.7916666666,7.102609043491618e-05,316609.8046875,6.51469932491293e-05
AO090206000105,24.0,0.10359892973052635,125.33333333333333,0.10359892973052635,51386.193359375,4.817957425466433e-06,367271.03125,8.794025130463827e-05
AO090012000855,0.0,0.4529930628065095,467.9333333333334,0.4529930628065095,0.0,0.0,373161.3489583333,9.277686248281175e-05
AO090005000936,45.93333333333333,0.02746577024878438,31.46666666666667,0.02746577024878438,188048.8515625,1.781027456295154e-05,162210.53776041666,3.878994760154065e-05
AO090038000334,0.0,0.44802709984657535,500.0,0.44802709984657535,0.0,0.0,340586.0677083333,8.688054733160903e-05
AO090009000708,0.0,0.37447011540531044,400.76666666666665,0.37447011540531044,0.0,0.0,1933803.5052083333,0.0005373360230052708
AO090026000140,372.0,0.2788817265113303,334.1,0.2788817265113303,95170.2890625,9.245580241975717e-06,116509.31770833333,2.587174953043683e-05
AO090011000838,0.0,0.2710698428078884,331.73333333333335,0.2710698428078884,0.0,0.0,315731.6276041667,7.247477405586353e-05
AO090038000214,0.0,0.035309489669793595,40.833333333333336,0.035309489669793595,0.0,0.0,159077.38541666666,3.820529645605554e-05
AO090001000219,0.0,0.3874977267045246,499.9666666666667,0.3874977267045246,0.0,0.0,166335.27864583334,3.245039637852362e-05
AO090001000448,0.0,0.3110525401263197,377.1333333333334,0.3110525401263197,0.0,0.0,382502.1510416667,8.81938316091748e-05
AO090023000637,54.65,0.21241017190165526,251.36666666666667,0.21241017190165526,53645.63330078125,4.425995166753507e-06,282099.875,6.73420412521314e-05
AO090023000671,0.0,0.3282885182612401,381.4666666666667,0.3282885182612401,0.0,0.0,304803.140625,7.531052905414253e-05
AO090023000206,0.0,0.2826909216219426,338.1333333333333,0.2826909216219426,0.0,0.0,874319.9869791666,0.0002120782027203252
AO090102000335,0.0,0.25753305593082076,279.9,0.25753305593082076,0.0,0.0,373842.6979166667,9.994913472465823e-05
AO090009000291,0.0,0.41165683281410875,431.93333333333334,0.41165683281410875,0.0,0.0,931292.0416666666,0.00026286391347569315
AO090009000412,0.0,0.3808350841880668,447.0,0.3808350841880668,0.0,0.0,2118344.6666666665,0.0005347816901457601
AO090001000726,19.6,0.1561036989281329,189.9333333333333,0.1561036989281329,29154.9296875,2.1009745476740578e-06,323269.2838541667,7.24583732635277e-05
AO090701001103,18.85,0.3363735214015385,403.0333333333333,0.3363735214015385,14373.9831542969,9.067280344060436e-07,372366.4895833333,8.862735150381893e-05
AO090020000032,0.0,0.4754207935732962,500.0,0.4754207935732962,0.0,0.0,279925.19140625,8.095070748232219e-05
AO090011000472,34.85,0.0,0.0,0.0,66782.15625,6.110424677486195e-06,0.0,0.0
AO090023000714,0.0,0.4910977967432695,500.0,0.4910977967432695,0.0,0.0,450649.2708333333,0.0001188146526883733
AO090026000699,0.0,0.17264170543400037,223.73333333333332,0.17264170543400037,0.0,0.0,278780.3645833333,6.391811664074832e-05
AO090011000852,61.45,0.01315391634909962,14.766666666666666,0.01315391634909962,62694.171875,5.456675507504146e-06,18850.962890625,1.4407244912717382e-06
AO090103000218,0.0,0.3221672803517819,396.2,0.3221672803517819,0.0,0.0,343808.921875,7.632445554471784e-05
AO090003000749,0.0,0.41489569545221183,493.46666666666664,0.41489569545221183,0.0,0.0,604527.03125,0.0001433854478467127
